IoT,Fecha,Hora,Temperatura,Humedad,Presion_Atmosferica,Intensidad_Luz,Viento,UV
E7_MIX_10,10/23/2023,18:20:00,23.74,69.84,899.9,2048,0.0,NaN
E7_MIX_10,10/23/2023,18:25:00,23.99,69.94,900.12,1967,0.0,NaN
E7_MIX_10,10/23/2023,18:30:00,25.03,69.94,899.88,2007,0.0,NaN
E7_MIX_10,10/23/2023,18:35:00,24.92,69.83,899.9,1972,0.0,NaN
E7_MIX_10,10/23/2023,18:40:00,24.2,69.93,899.93,1955,0.0,NaN
E7_MIX_10,10/23/2023,18:45:00,25.09,70.13,900.1,2015,0.0,NaN
E7_MIX_10,10/23/2023,18:50:00,25.03,69.9,899.87,1998,0.0,NaN
E7_MIX_10,10/23/2023,18:55:00,24.92,70.2,900.04,2011,0.0,NaN
E7_MIX_10,10/23/2023,19:00:00,25.04,70.15,900.15,2039,0.0,NaN
E7_MIX_10,10/23/2023,19:05:00,25.01,69.82,899.8,2003,0.0,NaN
E7_MIX_10,10/23/2023,19:10:00,24.93,70.05,899.83,2023,0.0,NaN
E7_MIX_10,10/23/2023,19:15:00,25.03,69.85,900.01,2028,0.0,NaN
E7_MIX_10,10/23/2023,19:20:00,25.1,69.96,900.12,2021,0.0,NaN
E7_MIX_10,10/23/2023,19:25:00,25.07,69.86,899.87,2001,0.0,NaN
E7_MIX_10,10/23/2023,19:30:00,25.08,69.99,899.99,1993,0.0,NaN
E7_MIX_10,10/23/2023,19:35:00,25.08,69.92,899.95,2023,0.0,NaN
E7_MIX_10,10/23/2023,19:40:00,25.07,69.97,900.05,1952,0.0,NaN
E7_MIX_10,10/23/2023,19:45:00,24.91,70.02,899.98,1951,0.0,NaN
E7_MIX_10,10/23/2023,19:50:00,24.95,70.09,900.1,1959,0.0,NaN
E7_MIX_10,10/23/2023,19:55:00,24.92,70.04,900.16,1995,0.0,NaN
E7_MIX_10,10/23/2023,20:00:00,25.06,70.04,899.84,1992,0.0,NaN
E7_MIX_10,10/23/2023,20:05:00,25.06,70.15,899.82,1960,0.0,NaN
E7_MIX_10,10/23/2023,20:10:00,24.9,69.81,900.03,2022,0.0,NaN
E7_MIX_10,10/23/2023,20:15:00,24.99,69.9,899.96,2020,0.0,NaN
E7_MIX_10,10/23/2023,20:20:00,24.97,69.81,900.05,1974,0.0,NaN
E7_MIX_10,10/23/2023,20:25:00,25.0,70.14,899.98,1980,0.0,NaN
E7_MIX_10,10/23/2023,20:30:00,25.01,70.02,899.89,2029,0.0,NaN
E7_MIX_10,10/23/2023,20:35:00,24.93,69.86,899.99,1987,0.0,NaN
E7_MIX_10,10/23/2023,20:40:00,24.96,70.17,900.09,1977,0.0,NaN
E7_MIX_10,10/23/2023,20:45:00,25.02,70.0,900.11,2023,0.0,NaN
E7_MIX_10,10/23/2023,20:50:00,24.99,70.03,899.94,1952,0.0,NaN
E7_MIX_10,10/23/2023,20:55:00,25.08,70.18,900.0,2013,0.0,NaN
E7_MIX_10,10/23/2023,21:00:00,24.96,69.89,899.88,1963,0.0,NaN
E7_MIX_10,10/23/2023,21:05:00,24.95,69.87,899.95,1975,0.0,NaN
E7_MIX_10,10/23/2023,21:10:00,25.01,70.15,900.01,2031,0.0,NaN
E7_MIX_10,10/23/2023,21:15:00,24.93,69.9,900.2,2035,0.0,NaN
E7_MIX_10,10/23/2023,21:20:00,25.04,70.08,899.8,1954,0.0,NaN
E7_MIX_10,10/23/2023,21:25:00,25.07,70.12,899.86,2034,0.0,NaN
E7_MIX_10,10/23/2023,21:30:00,25.0,70.05,899.82,1974,0.0,NaN
E7_MIX_10,10/23/2023,21:35:00,24.97,70.15,899.9,2004,0.0,NaN
E7_MIX_10,10/23/2023,21:40:00,24.95,69.96,900.1,2033,0.0,NaN
E7_MIX_10,10/23/2023,21:45:00,24.93,70.19,900.15,2036,0.0,NaN
E7_MIX_10,10/23/2023,21:50:00,25.05,70.03,900.07,2042,0.0,NaN
E7_MIX_10,10/23/2023,21:55:00,25.02,69.84,900.18,2002,0.0,NaN
E7_MIX_10,10/23/2023,22:00:00,25.03,69.99,900.18,1994,0.0,NaN
E7_MIX_10,10/23/2023,22:05:00,24.93,70.12,899.99,2042,0.0,NaN
E7_MIX_10,10/23/2023,22:10:00,24.96,70.15,899.94,2036,0.0,NaN
E7_MIX_10,10/23/2023,22:15:00,24.98,70.08,899.89,1981,0.0,NaN
E7_MIX_10,10/23/2023,22:20:00,24.97,69.91,899.98,1996,0.0,NaN
E7_MIX_10,10/23/2023,22:25:00,25.01,70.17,900.09,2026,0.0,NaN
E7_MIX_10,10/23/2023,22:30:00,24.95,69.82,899.91,2041,0.0,NaN
E7_MIX_10,10/23/2023,22:35:00,25.09,70.18,900.18,2049,0.0,NaN
E7_MIX_10,10/23/2023,22:40:00,24.92,69.96,900.03,1954,0.0,NaN
E7_MIX_10,10/23/2023,22:45:00,25.07,70.15,899.9,1992,0.0,NaN
E7_MIX_10,10/23/2023,22:50:00,24.98,70.16,899.93,2007,0.0,NaN
E7_MIX_10,10/23/2023,22:55:00,24.97,69.96,899.87,2027,0.0,NaN
E7_MIX_10,10/23/2023,23:00:00,25.1,69.85,900.09,2039,0.0,NaN
E7_MIX_10,10/23/2023,23:05:00,25.08,69.91,900.18,1966,0.0,NaN
E7_MIX_10,10/23/2023,23:10:00,24.9,70.15,899.81,2044,0.0,NaN
E7_MIX_10,10/23/2023,23:15:00,25.08,69.94,899.91,2046,0.0,NaN
E7_MIX_10,10/23/2023,23:20:00,25.04,70.13,899.97,1991,0.0,NaN
E7_MIX_10,10/23/2023,23:25:00,25.0,69.96,900.1,1964,0.0,NaN
E7_MIX_10,10/23/2023,23:30:00,25.08,69.97,899.81,1997,0.0,NaN
E7_MIX_10,10/23/2023,23:35:00,24.95,70.16,899.96,1993,0.0,NaN
E7_MIX_10,10/23/2023,23:40:00,24.98,69.96,900.09,1985,0.0,NaN
E7_MIX_10,10/23/2023,23:45:00,24.97,70.12,900.17,2002,0.0,NaN
E7_MIX_10,10/23/2023,23:50:00,25.06,69.99,899.96,2027,0.0,NaN
E7_MIX_10,10/23/2023,23:55:00,25.03,69.82,900.17,1965,0.0,NaN
E7_MIX_10,10/24/2023,00:00:00,25.01,70.18,899.9,1967,0.0,NaN
E7_MIX_10,10/24/2023,00:05:00,25.08,69.89,900.06,1956,0.0,NaN
E7_MIX_10,10/24/2023,00:10:00,25.04,69.93,899.93,2044,0.0,NaN
E7_MIX_10,10/24/2023,00:15:00,25.02,70.03,900.18,2004,0.0,NaN
E7_MIX_10,10/24/2023,00:20:00,25.02,70.04,899.97,2015,0.0,NaN
E7_MIX_10,10/24/2023,00:25:00,25.09,69.82,899.81,1998,0.0,NaN
E7_MIX_10,10/24/2023,00:30:00,25.08,69.89,899.81,1978,0.0,NaN
E7_MIX_10,10/24/2023,00:35:00,25.02,69.97,899.85,2028,0.0,NaN
E7_MIX_10,10/24/2023,00:40:00,25.0,70.02,899.83,2039,0.0,NaN
E7_MIX_10,10/24/2023,00:45:00,25.06,70.05,899.81,1973,0.0,NaN
E7_MIX_10,10/24/2023,00:50:00,25.1,70.03,899.93,1962,0.0,NaN
E7_MIX_10,10/24/2023,00:55:00,25.05,69.89,899.88,1950,0.0,NaN
E7_MIX_10,10/24/2023,01:00:00,25.07,70.14,900.0,2028,0.0,NaN
E7_MIX_10,10/24/2023,01:05:00,25.06,70.0,899.82,2046,0.0,NaN
E7_MIX_10,10/24/2023,01:10:00,25.02,70.03,899.91,2011,0.0,NaN
E7_MIX_10,10/24/2023,01:15:00,25.01,69.92,899.94,2027,0.0,NaN
E7_MIX_10,10/24/2023,01:20:00,25.09,69.9,899.95,1979,0.0,NaN
E7_MIX_10,10/24/2023,01:25:00,25.01,70.04,900.05,1978,0.0,NaN
E7_MIX_10,10/24/2023,01:30:00,25.07,70.03,900.19,1977,0.0,NaN
E7_MIX_10,10/24/2023,01:35:00,25.09,69.81,899.87,2022,0.0,NaN
E7_MIX_10,10/24/2023,01:40:00,25.04,70.09,900.08,2027,0.0,NaN
E7_MIX_10,10/24/2023,01:45:00,25.03,69.98,899.82,2018,0.0,NaN
E7_MIX_10,10/24/2023,01:50:00,25.09,69.9,900.0,2017,0.0,NaN
E7_MIX_10,10/24/2023,01:55:00,25.07,69.83,900.16,2033,0.0,NaN
E7_MIX_10,10/24/2023,02:00:00,25.04,70.0,899.91,1980,0.0,NaN
E7_MIX_10,10/24/2023,02:05:00,25.02,69.86,900.04,1955,0.0,NaN
E7_MIX_10,10/24/2023,02:10:00,25.01,69.93,900.07,1981,0.0,NaN
E7_MIX_10,10/24/2023,02:15:00,25.08,69.81,900.15,2024,0.0,NaN
E7_MIX_10,10/24/2023,02:20:00,25.01,70.1,900.03,1965,0.0,NaN
E7_MIX_10,10/24/2023,02:25:00,25.07,69.98,900.06,1986,0.0,NaN
E7_MIX_10,10/24/2023,02:30:00,25.08,70.12,899.93,1995,0.0,NaN
E7_MIX_10,10/24/2023,02:35:00,25.06,69.94,899.98,1994,0.0,NaN
E7_MIX_10,10/24/2023,02:40:00,25.01,69.95,899.84,1958,0.0,NaN
E7_MIX_10,10/24/2023,02:45:00,25.05,70.17,900.18,1987,0.0,NaN
E7_MIX_10,10/24/2023,02:50:00,25.03,69.97,900.0,2046,0.0,NaN
E7_MIX_10,10/24/2023,02:55:00,25.01,70.18,900.08,2001,0.0,NaN
E7_MIX_10,10/24/2023,03:00:00,25.05,69.91,899.81,2004,0.0,NaN
E7_MIX_10,10/24/2023,03:05:00,25.02,70.07,899.83,1990,0.0,NaN
E7_MIX_10,10/24/2023,03:10:00,25.02,70.13,900.02,2038,0.0,NaN
E7_MIX_10,10/24/2023,03:15:00,25.06,69.89,900.15,1967,0.0,NaN
E7_MIX_10,10/24/2023,03:20:00,25.04,70.11,900.04,2043,0.0,NaN
E7_MIX_10,10/24/2023,03:25:00,25.02,70.06,900.17,1951,0.0,NaN
E7_MIX_10,10/24/2023,03:30:00,25.01,69.94,900.08,1957,0.0,NaN
E7_MIX_10,10/24/2023,03:35:00,25.06,70.12,899.86,2006,0.0,NaN
E7_MIX_10,10/24/2023,03:40:00,25.08,69.9,900.17,2019,0.0,NaN
E7_MIX_10,10/24/2023,03:45:00,25.08,70.17,900.17,2035,0.0,NaN
E7_MIX_10,10/24/2023,03:50:00,25.08,69.85,900.04,1965,0.0,NaN
E7_MIX_10,10/24/2023,03:55:00,25.08,69.89,899.94,2026,0.0,NaN
E7_MIX_10,10/24/2023,04:00:00,25.01,69.91,900.08,1972,0.0,NaN
E7_MIX_10,10/24/2023,04:05:00,25.03,70.19,899.99,1972,0.0,NaN
E7_MIX_10,10/24/2023,04:10:00,25.04,69.92,900.13,1993,0.0,NaN
E7_MIX_10,10/24/2023,04:15:00,25.04,70.1,900.1,2007,0.0,NaN
E7_MIX_10,10/24/2023,04:20:00,25.01,69.82,900.14,2025,0.0,NaN
E7_MIX_10,10/24/2023,04:25:00,25.04,69.93,900.2,2021,0.0,NaN
E7_MIX_10,10/24/2023,04:30:00,25.05,70.11,900.09,1996,0.0,NaN
E7_MIX_10,10/24/2023,04:35:00,25.1,70.18,900.05,2003,0.0,NaN
E7_MIX_10,10/24/2023,04:40:00,25.07,70.13,900.02,2023,0.0,NaN
E7_MIX_10,10/24/2023,04:45:00,25.02,69.91,899.84,2027,0.0,NaN
E7_MIX_10,10/24/2023,04:50:00,25.01,69.89,899.97,1983,0.0,NaN
E7_MIX_10,10/24/2023,04:55:00,25.05,69.87,899.99,2036,0.0,NaN
E7_MIX_10,10/24/2023,05:00:00,25.08,70.1,900.09,1966,0.0,NaN
E7_MIX_10,10/24/2023,05:05:00,25.03,70.02,900.03,2017,0.0,NaN
E7_MIX_10,10/24/2023,05:10:00,25.01,70.08,900.08,2034,0.0,NaN
E7_MIX_10,10/24/2023,05:15:00,25.08,69.84,899.81,1959,0.0,NaN
E7_MIX_10,10/24/2023,05:20:00,25.04,70.01,900.14,1984,0.0,NaN
E7_MIX_10,10/24/2023,05:25:00,25.02,69.96,899.82,1959,0.0,NaN
E7_MIX_10,10/24/2023,05:30:00,25.09,70.12,900.06,2026,0.0,NaN
E7_MIX_10,10/24/2023,05:35:00,25.1,69.91,900.12,2009,0.0,NaN
E7_MIX_10,10/24/2023,05:40:00,25.02,70.06,900.0,1999,0.0,NaN
E7_MIX_10,10/24/2023,05:45:00,25.08,70.11,900.11,2038,0.0,NaN
E7_MIX_10,10/24/2023,05:50:00,25.07,70.04,900.03,2021,0.0,NaN
E7_MIX_10,10/24/2023,05:55:00,25.04,69.9,900.02,1974,0.0,NaN
E7_MIX_10,10/24/2023,06:00:00,25.05,70.01,899.95,2030,0.0,NaN
E7_MIX_10,10/24/2023,06:05:00,25.1,70.16,900.11,2002,0.0,NaN
E7_MIX_10,10/24/2023,06:10:00,25.09,69.87,899.95,1959,0.0,NaN
E7_MIX_10,10/24/2023,06:15:00,25.06,69.9,899.81,1974,0.0,NaN
E7_MIX_10,10/24/2023,06:20:00,25.03,69.81,899.82,1975,0.0,NaN
E7_MIX_10,10/24/2023,06:25:00,25.04,70.07,899.99,1999,0.0,NaN
E7_MIX_10,10/24/2023,06:30:00,25.01,70.09,900.09,2042,0.0,NaN
E7_MIX_10,10/24/2023,06:35:00,25.0,69.81,899.91,1975,0.0,NaN
E7_MIX_10,10/24/2023,06:40:00,25.01,69.8,899.94,2033,0.0,NaN
E7_MIX_10,10/24/2023,06:45:00,25.07,70.08,899.83,1972,0.0,NaN
E7_MIX_10,10/24/2023,06:50:00,25.09,69.87,900.04,2030,0.0,NaN
E7_MIX_10,10/24/2023,06:55:00,25.01,69.82,900.09,1979,0.0,NaN
E7_MIX_10,10/24/2023,07:00:00,24.92,69.85,899.94,1955,0.0,NaN
E7_MIX_10,10/24/2023,07:05:00,24.97,70.04,899.88,2038,0.0,NaN
E7_MIX_10,10/24/2023,07:10:00,24.93,69.8,899.85,1976,0.0,NaN
E7_MIX_10,10/24/2023,07:15:00,25.0,70.08,900.15,2025,0.0,NaN
E7_MIX_10,10/24/2023,07:20:00,25.0,70.04,900.13,2024,0.0,NaN
E7_MIX_10,10/24/2023,07:25:00,24.95,69.86,900.01,2029,0.0,NaN
E7_MIX_10,10/24/2023,07:30:00,24.98,69.89,900.18,2043,0.0,NaN
E7_MIX_10,10/24/2023,07:35:00,24.94,70.09,899.99,1981,0.0,NaN
E7_MIX_10,10/24/2023,07:40:00,24.99,69.89,899.85,2026,0.0,NaN
E7_MIX_10,10/24/2023,07:45:00,24.97,69.98,899.82,1993,0.0,NaN
E7_MIX_10,10/24/2023,07:50:00,24.98,70.17,899.86,2025,0.0,NaN
E7_MIX_10,10/24/2023,07:55:00,24.93,69.82,899.91,2002,0.0,NaN
E7_MIX_10,10/24/2023,08:00:00,24.93,70.06,900.01,1975,0.0,NaN
E7_MIX_10,10/24/2023,08:05:00,24.9,69.84,900.0,1955,0.0,NaN
E7_MIX_10,10/24/2023,08:10:00,24.99,69.85,899.97,2011,0.0,NaN
E7_MIX_10,10/24/2023,08:15:00,24.95,69.95,900.04,2050,0.0,NaN
E7_MIX_10,10/24/2023,08:20:00,24.95,70.1,900.05,2018,0.0,NaN
E7_MIX_10,10/24/2023,08:25:00,24.91,70.0,899.99,1991,0.0,NaN
E7_MIX_10,10/24/2023,08:30:00,24.93,69.82,900.16,1971,0.0,NaN
E7_MIX_10,10/24/2023,08:35:00,24.95,69.88,899.95,2038,0.0,NaN
E7_MIX_10,10/24/2023,08:40:00,24.92,69.94,899.82,2020,0.0,NaN
E7_MIX_10,10/24/2023,08:45:00,24.9,70.0,899.97,2023,0.0,NaN
E7_MIX_10,10/24/2023,08:50:00,24.96,69.83,900.11,2044,0.0,NaN
E7_MIX_10,10/24/2023,08:55:00,24.95,69.85,900.09,1977,0.0,NaN
E7_MIX_10,10/24/2023,09:00:00,24.9,70.05,899.91,2028,0.0,NaN
E7_MIX_10,10/24/2023,09:05:00,24.99,70.05,900.1,2004,0.0,NaN
E7_MIX_10,10/24/2023,09:10:00,24.96,69.99,900.06,1968,0.0,NaN
E7_MIX_10,10/24/2023,09:15:00,24.97,70.12,900.01,2049,0.0,NaN
E7_MIX_10,10/24/2023,09:20:00,24.96,70.12,900.14,2011,0.0,NaN
E7_MIX_10,10/24/2023,09:25:00,24.97,70.11,900.17,1991,0.0,NaN
E7_MIX_10,10/24/2023,09:30:00,24.95,69.81,899.86,2005,0.0,NaN
E7_MIX_10,10/24/2023,09:35:00,24.96,70.12,900.06,1992,0.0,NaN
E7_MIX_10,10/24/2023,09:40:00,24.97,70.08,900.07,2003,0.0,NaN
E7_MIX_10,10/24/2023,09:45:00,24.99,69.82,900.0,2014,0.0,NaN
E7_MIX_10,10/24/2023,09:50:00,24.95,69.92,900.08,1953,0.0,NaN
E7_MIX_10,10/24/2023,09:55:00,24.99,69.99,900.01,1960,0.0,NaN
E7_MIX_10,10/24/2023,10:00:00,24.92,69.95,900.09,2036,0.0,NaN
E7_MIX_10,10/24/2023,10:05:00,24.99,70.03,899.82,1989,0.0,NaN
E7_MIX_10,10/24/2023,10:10:00,24.97,69.84,900.1,1965,0.0,NaN
E7_MIX_10,10/24/2023,10:15:00,24.97,69.95,899.91,2044,0.0,NaN
E7_MIX_10,10/24/2023,10:20:00,24.37,69.8,900.18,1953,0.0,NaN
E7_MIX_10,10/24/2023,10:25:00,24.97,70.0,900.0,2005,0.0,NaN
E7_MIX_10,10/24/2023,10:30:00,24.92,69.96,900.17,1952,0.0,NaN
E7_MIX_10,10/24/2023,10:35:00,24.94,69.87,899.88,1998,0.0,NaN
E7_MIX_10,10/24/2023,10:40:00,24.95,70.09,900.1,2021,0.0,NaN
E7_MIX_10,10/24/2023,10:45:00,24.94,70.18,899.91,2004,0.0,NaN
E7_MIX_10,10/24/2023,10:50:00,24.3,69.92,899.9,1973,0.0,NaN
E7_MIX_10,10/24/2023,10:55:00,24.98,70.16,899.97,1961,0.0,NaN
E7_MIX_10,10/24/2023,11:00:00,24.98,69.95,900.15,1998,0.0,NaN
E7_MIX_10,10/24/2023,11:05:00,24.96,69.97,900.13,1969,0.0,NaN
E7_MIX_10,10/24/2023,11:10:00,24.99,70.14,900.06,1952,0.0,NaN
E7_MIX_10,10/24/2023,11:15:00,24.96,70.18,900.14,2019,0.0,NaN
E7_MIX_10,10/24/2023,11:20:00,23.69,69.97,900.1,1955,0.0,NaN
E7_MIX_10,10/24/2023,11:25:00,24.96,69.92,900.06,1996,0.0,NaN
E7_MIX_10,10/24/2023,11:30:00,23.79,70.12,900.13,2004,0.0,NaN
E7_MIX_10,10/24/2023,11:35:00,24.91,69.92,900.12,1984,0.0,NaN
E7_MIX_10,10/24/2023,11:40:00,24.95,70.04,899.9,1991,0.0,NaN
E7_MIX_10,10/24/2023,11:45:00,24.95,69.91,899.97,2050,0.0,NaN
E7_MIX_10,10/24/2023,11:50:00,24.93,70.16,899.89,2031,0.0,NaN
E7_MIX_10,10/24/2023,11:55:00,24.93,70.17,899.93,2043,0.0,NaN
E7_MIX_10,10/24/2023,12:00:00,24.97,70.05,900.09,2009,0.0,NaN
E7_MIX_10,10/24/2023,12:05:00,24.92,70.13,900.0,2021,0.0,NaN
E7_MIX_10,10/24/2023,12:10:00,24.9,70.08,900.05,1966,0.0,NaN
E7_MIX_10,10/24/2023,12:15:00,25.02,69.89,899.92,1998,0.0,NaN
E7_MIX_10,10/24/2023,12:20:00,24.95,70.01,900.01,2038,0.0,NaN
E7_MIX_10,10/24/2023,12:25:00,25.07,69.87,899.88,1957,0.0,NaN
E7_MIX_10,10/24/2023,12:30:00,24.29,69.86,900.15,1973,0.0,NaN
E7_MIX_10,10/24/2023,12:35:00,25.02,69.89,899.81,1951,0.0,NaN
E7_MIX_10,10/24/2023,12:40:00,24.97,69.96,900.02,2033,0.0,NaN
E7_MIX_10,10/24/2023,12:45:00,25.03,69.83,900.0,2036,0.0,NaN
E7_MIX_10,10/24/2023,12:50:00,25.05,69.82,900.03,1995,0.0,NaN
E7_MIX_10,10/24/2023,12:55:00,24.95,70.08,900.02,2010,0.0,NaN
E7_MIX_10,10/24/2023,13:00:00,24.98,69.86,900.04,2042,0.0,NaN
E7_MIX_10,10/24/2023,13:05:00,24.96,70.1,900.08,2012,0.0,NaN
E7_MIX_10,10/24/2023,13:10:00,23.61,70.19,899.92,1967,0.0,NaN
E7_MIX_10,10/24/2023,13:15:00,24.99,70.04,900.08,2028,0.0,NaN
E7_MIX_10,10/24/2023,13:20:00,24.09,69.99,900.03,1977,0.0,NaN
E7_MIX_10,10/24/2023,13:25:00,24.98,70.07,900.14,2031,0.0,NaN
E7_MIX_10,10/24/2023,13:30:00,24.94,69.97,899.83,1953,0.0,NaN
E7_MIX_10,10/24/2023,13:35:00,25.01,70.14,900.1,1978,0.0,NaN
E7_MIX_10,10/24/2023,13:40:00,25.09,70.16,899.87,2002,0.0,NaN
E7_MIX_10,10/24/2023,13:45:00,25.0,69.94,899.83,2001,0.0,NaN
E7_MIX_10,10/24/2023,13:50:00,23.68,70.07,900.04,2006,0.0,NaN
E7_MIX_10,10/24/2023,13:55:00,23.62,70.15,900.08,1994,0.0,NaN
E7_MIX_10,10/24/2023,14:00:00,24.93,70.16,900.09,1983,0.0,NaN
E7_MIX_10,10/24/2023,14:05:00,24.98,69.88,899.99,2019,0.0,NaN
E7_MIX_10,10/24/2023,14:10:00,25.06,70.03,899.84,2035,0.0,NaN
E7_MIX_10,10/24/2023,14:15:00,25.09,70.1,900.07,2009,0.0,NaN
E7_MIX_10,10/24/2023,14:20:00,25.01,69.96,899.99,2022,0.0,NaN
E7_MIX_10,10/24/2023,14:25:00,24.95,69.99,900.06,1958,0.0,NaN
E7_MIX_10,10/24/2023,14:30:00,24.94,69.91,899.99,2035,0.0,NaN
E7_MIX_10,10/24/2023,14:35:00,24.98,70.11,899.85,1965,0.0,NaN
E7_MIX_10,10/24/2023,14:40:00,24.99,69.93,900.15,2016,0.0,NaN
E7_MIX_10,10/24/2023,14:45:00,24.44,69.98,900.19,1996,0.0,NaN
E7_MIX_10,10/24/2023,14:50:00,24.92,69.93,899.83,2015,0.0,NaN
E7_MIX_10,10/24/2023,14:55:00,24.93,70.02,899.9,1964,0.0,NaN
E7_MIX_10,10/24/2023,15:00:00,25.09,69.98,900.0,1995,0.0,NaN
E7_MIX_10,10/24/2023,15:05:00,25.02,70.16,899.98,2045,0.0,NaN
E7_MIX_10,10/24/2023,15:10:00,25.08,70.03,899.88,2003,0.0,NaN
E7_MIX_10,10/24/2023,15:15:00,25.02,70.17,900.18,1999,0.0,NaN
E7_MIX_10,10/24/2023,15:20:00,25.03,70.03,900.04,2024,0.0,NaN
E7_MIX_10,10/24/2023,15:25:00,25.07,70.11,900.16,2017,0.0,NaN
E7_MIX_10,10/24/2023,15:30:00,25.0,69.94,899.9,1982,0.0,NaN
E7_MIX_10,10/24/2023,15:35:00,24.94,70.08,899.95,1957,0.0,NaN
E7_MIX_10,10/24/2023,15:40:00,25.0,69.87,899.9,2031,0.0,NaN
E7_MIX_10,10/24/2023,15:45:00,24.94,70.15,899.83,2005,0.0,NaN
E7_MIX_10,10/24/2023,15:50:00,25.07,70.19,900.03,2004,0.0,NaN
E7_MIX_10,10/24/2023,15:55:00,23.59,70.16,900.12,2005,0.0,NaN
E7_MIX_10,10/24/2023,16:00:00,23.91,69.97,900.03,1972,0.0,NaN
E7_MIX_10,10/24/2023,16:05:00,24.97,69.81,899.98,1963,0.0,NaN
E7_MIX_10,10/24/2023,16:10:00,24.92,70.02,899.92,2012,0.0,NaN
E7_MIX_10,10/24/2023,16:15:00,24.99,70.0,900.14,2009,0.0,NaN
E7_MIX_10,10/24/2023,16:20:00,24.95,70.2,899.88,2002,0.0,NaN
E7_MIX_10,10/24/2023,16:25:00,25.06,69.86,900.07,2011,0.0,NaN
E7_MIX_10,10/24/2023,16:30:00,24.94,70.07,899.84,1961,0.0,NaN
E7_MIX_10,10/24/2023,16:35:00,24.92,70.09,900.16,1990,0.0,NaN
E7_MIX_10,10/24/2023,16:40:00,25.01,70.16,899.98,2037,0.0,NaN
E7_MIX_10,10/24/2023,16:45:00,24.93,69.89,899.9,2006,0.0,NaN
E7_MIX_10,10/24/2023,16:50:00,25.08,70.12,899.99,2030,0.0,NaN
E7_MIX_10,10/24/2023,16:55:00,25.03,69.84,900.11,1995,0.0,NaN
E7_MIX_10,10/24/2023,17:00:00,23.64,70.13,900.09,1999,0.0,NaN
E7_MIX_10,10/24/2023,17:05:00,23.95,69.95,900.05,1964,0.0,NaN
E7_MIX_10,10/24/2023,17:10:00,25.03,69.91,900.13,1976,0.0,NaN
E7_MIX_10,10/24/2023,17:15:00,24.92,70.18,900.13,2034,0.0,NaN
E7_MIX_10,10/24/2023,17:20:00,25.01,69.99,899.95,1987,0.0,NaN
E7_MIX_10,10/24/2023,17:25:00,24.91,69.82,900.01,1973,0.0,NaN
E7_MIX_10,10/24/2023,17:30:00,25.01,70.13,899.89,2000,0.0,NaN
E7_MIX_10,10/24/2023,17:35:00,24.95,70.03,900.19,2023,0.0,NaN
E7_MIX_10,10/24/2023,17:40:00,23.64,69.84,900.01,2034,0.0,NaN
E7_MIX_10,10/24/2023,17:45:00,25.04,70.12,899.95,1999,0.0,NaN
E7_MIX_10,10/24/2023,17:50:00,25.04,69.92,900.03,2013,0.0,NaN
E7_MIX_10,10/24/2023,17:55:00,24.95,69.95,900.02,2050,0.0,NaN
E7_MIX_10,10/24/2023,18:00:00,24.93,69.92,899.85,1957,0.0,NaN
E7_MIX_10,10/24/2023,18:05:00,25.01,69.99,899.84,2010,0.0,NaN
E7_MIX_10,10/24/2023,18:10:00,25.01,70.16,899.87,2019,0.0,NaN
E7_MIX_10,10/24/2023,18:15:00,25.1,70.13,900.01,1955,0.0,NaN
E7_MIX_10,10/24/2023,18:20:00,25.1,69.87,899.8,2020,0.0,NaN
E7_MIX_10,10/24/2023,18:25:00,24.05,70.17,900.15,2010,0.0,NaN
E7_MIX_10,10/24/2023,18:30:00,25.03,69.88,899.83,2041,0.0,NaN
E7_MIX_10,10/24/2023,18:35:00,25.01,70.2,900.1,2015,0.0,NaN
E7_MIX_10,10/24/2023,18:40:00,24.93,70.19,900.0,1956,0.0,NaN
E7_MIX_10,10/24/2023,18:45:00,24.33,70.03,900.09,1982,0.0,NaN
E7_MIX_10,10/24/2023,18:50:00,25.08,69.84,900.07,1998,0.0,NaN
E7_MIX_10,10/24/2023,18:55:00,24.96,70.0,900.18,1987,0.0,NaN
E7_MIX_10,10/24/2023,19:00:00,24.95,69.92,900.0,2017,0.0,NaN
E7_MIX_10,10/24/2023,19:05:00,24.99,69.99,900.19,2041,0.0,NaN
E7_MIX_10,10/24/2023,19:10:00,25.08,69.84,899.96,1952,0.0,NaN
E7_MIX_10,10/24/2023,19:15:00,25.03,69.93,900.01,1994,0.0,NaN
E7_MIX_10,10/24/2023,19:20:00,24.99,70.07,900.09,1953,0.0,NaN
E7_MIX_10,10/24/2023,19:25:00,25.06,69.81,900.15,1997,0.0,NaN
E7_MIX_10,10/24/2023,19:30:00,25.05,69.87,900.06,2005,0.0,NaN
E7_MIX_10,10/24/2023,19:35:00,25.03,69.8,900.04,1965,0.0,NaN
E7_MIX_10,10/24/2023,19:40:00,24.94,69.83,900.1,1972,0.0,NaN
E7_MIX_10,10/24/2023,19:45:00,25.08,70.02,899.98,2016,0.0,NaN
E7_MIX_10,10/24/2023,19:50:00,25.01,70.15,899.99,2046,0.0,NaN
E7_MIX_10,10/24/2023,19:55:00,24.97,70.09,900.16,2036,0.0,NaN
E7_MIX_10,10/24/2023,20:00:00,25.08,70.18,899.85,1960,0.0,NaN
